SampleId,Area_Name,Area_Code,Latitude,Longitude,Year,Month,Day,Hour,Minute,PCI
436K--21,4.b,2,56.915,3.6717,1970,5,16,12,10,1
437C--19,4.b,2,55.7533,4.1083,1976,9,29,9,45,1
438K--5,4.b,2,56.2983,-1.1633,1970,6,26,22,48,1
438K--27,4.b,2,57.1367,5.3283,1970,6,27,16,26,0
439K--9,4.b,2,56.45,0.05,1970,7,14,4,43,1
439K--27,4.b,2,57.13,5.3733,1970,7,14,18,48,0
440K--9,4.b,2,56.46,0.04,1970,8,8,1,44,1
441K--3,4.b,2,56.2233,-1.72,1970,9,4,21,24,1
441K--25,4.b,2,57.0633,4.7583,1970,9,5,14,19,2
442K--19,4.b,2,56.8383,2.9983,1970,10,24,23,57,0
444K--5,4.b,2,56.34,-1.1617,1970,12,12,21,1,1
444K--15,4.b,2,56.7367,1.7667,1970,12,13,5,58,0
445K--13,4.b,2,56.6317,1.205,1971,1,9,4,17,1
446K--5,4.b,2,56.3317,-1.1183,1971,2,5,21,52,0
446K--29,4.b,2,57.2367,5.98,1971,2,6,19,48,0
447K--25,4.b,2,57.1383,4.75,1971,3,6,16,35,0
448K--19,4.b,2,56.845,2.9767,1971,4,3,16,22,2
448K--29,4.b,2,57.2067,5.96,1971,4,4,4,49,2
449K--5,4.b,2,56.3483,-1.18,1971,5,14,22,26,1
449K--23,4.b,2,57.035,4.1267,1971,5,15,15,17,1
451K--9,4.b,2,56.4667,-0.0083,1971,7,10,1,29,2
453K--1,4.b,2,56.1467,-2.3283,1971,8,27,17,9,2
453K--25,4.b,2,57.0883,4.7233,1971,8,28,13,43,1
454K--5,4.b,2,56.28,-1.125,1971,9,10,22,27,2
454K--23,4.b,2,56.8933,4.1983,1971,9,11,16,24,1
455K--15,4.b,2,56.6683,1.7533,1971,10,9,7,3,2
457K--17,4.b,2,57.43,7.7767,1971,11,28,19,29,1
458K--3,4.b,2,56.255,-1.7733,1971,12,17,19,13,1
459K--7,4.b,2,56.4417,-0.375,1972,1,23,9,26,1
460K--17,4.b,2,56.7883,2.3633,1972,2,19,21,45,1
461K--15,4.b,2,56.6767,1.71,1972,3,3,21,36,1
463K--17,4.b,2,56.7483,2.2983,1972,4,29,16,25,2
463K--29,4.b,2,57.2,5.865,1972,4,30,2,29,1
464K--15,4.b,2,56.675,1.7017,1972,5,13,9,16,1
465K--19,4.b,2,56.8317,2.8917,1972,6,17,14,23,0
465K--27,4.b,2,57.1517,5.2633,1972,6,17,21,42,0
466K--15,4.b,2,56.685,1.75,1972,7,8,10,43,0
467K--21,4.b,2,56.9967,4.2367,1972,8,27,20,46,1
468K--5,4.b,2,56.3483,-0.7717,1972,9,17,12,57,2
468K--31,4.b,2,57.3383,6.9267,1972,9,16,9,29,1
470K--19,4.b,2,56.8067,2.8667,1972,11,2,7,6,1
472K--1,4.b,2,56.11,-2.5767,1972,12,12,18,53,1
472K--23,4.b,2,56.8633,3.91,1972,12,13,18,2,1
472K--35,4.b,2,57.2733,7.5033,1972,12,14,6,38,2
473K--1,4.b,2,56.2067,-1.7733,1973,1,12,5,45,0
473K--25,4.b,2,56.9333,5.3533,1973,1,13,4,55,0
474K--29,4.b,2,57.1433,7.2617,1973,2,23,0,35,1
476K--1,4.b,2,56.1633,-2.0617,1973,4,29,16,43,2
476K--15,4.b,2,56.7133,2.0317,1973,4,29,2,18,1
476K--27,4.b,2,57.185,5.5883,1973,4,28,13,57,1
478K--5,4.b,2,56.2917,-1.2633,1973,6,13,22,43,6.5
478K--35,4.b,2,57.3917,7.6367,1973,6,15,2,58,1
479K--7,4.b,2,56.3183,-0.7583,1973,7,28,2,4,2
479K--33,4.b,2,57.1567,6.9783,1973,7,29,4,56,1
480K--7,4.b,2,56.3217,-0.8233,1973,8,31,0,52,1
480K--19,4.b,2,56.715,2.7233,1973,8,31,12,14,1
481K--29,4.b,2,56.9767,5.7467,1973,9,8,22,21,2
482K--7,4.b,2,56.37,-0.5467,1974,1,10,18,19,0
482K--23,4.b,2,56.77,4.2283,1974,1,9,21,49,0
485K--1,4.b,2,56.1467,-2.3,1974,3,17,2,59,0
485K--29,4.b,2,57.1317,5.9783,1974,3,15,17,49,1
486K--13,4.b,2,55.7567,2.0967,1974,4,6,15,35,1
488K--7,4.b,2,56.4333,-0.6,1974,5,24,23,1,1
488K--27,4.b,2,57.07,5.3567,1974,5,25,19,42,1
488K--35,4.b,2,57.325,7.7667,1974,5,26,3,58,1
489K--3,4.b,2,56.25,-1.79,1974,6,4,23,8,1
489K--17,4.b,2,56.6783,2.3533,1974,6,5,12,33,0
491K--5,4.b,2,56.425,-1.055,1974,9,15,11,4,1
491K--25,4.b,2,57.4367,4.755,1974,9,14,20,19,1
492K--13,4.b,2,56.3967,1.0217,1974,10,12,14,9,1
492K--27,4.b,2,57.4883,4.76,1974,10,12,4,2,1
493K--11,4.b,2,56.69,0.4967,1974,12,8,11,34,0
493K--21,4.b,2,57.1917,3.405,1974,12,8,4,10,0
494K--13,4.b,2,56.86,1.3817,1975,1,19,12,19,0
495K--13,4.b,2,56.89,0.87,1975,2,16,8,28,0
497K--19,4.b,2,57.1117,2.9433,1975,4,20,7,25,0
497K--29,4.a,3,57.615,5.8833,1975,4,20,0,42,0
498K--17,4.b,2,57.0067,2.2683,1975,5,11,1,31,0
499K--3,4.b,2,56.1717,-2.345,1975,7,22,20,36,6.5
499K--15,4.b,2,56.77,1.1017,1975,7,23,4,19,0
499K--33,4.a,3,57.6683,6.38,1975,7,23,15,52,1
501K--9,4.b,2,56.5167,-0.225,1975,9,14,19,26,0
502K--17,4.b,2,57.05,2.2767,1975,10,12,8,46,2
503K--1,4.b,2,56.3017,-1.7883,1975,11,9,23,28,1
503K--15,4.b,2,56.98,2.265,1975,11,9,13,32,2
504K--13,4.b,2,56.8383,1.385,1975,12,15,2,55,0
506K--9,4.b,2,57.2967,4.135,1976,3,21,5,31,0
507K--9,4.b,2,56.5383,-0.14,1976,4,8,1,35,2
508K--13,4.b,2,56.7933,1.2083,1976,5,29,21,26,0
509K--23,4.b,2,57.4317,4.7567,1976,6,11,23,2,0
510K--9,4.b,2,57.38,0.5717,1976,8,22,17,22,1
511K--3,4.b,2,56.4917,-1.8967,1976,9,18,1,44,1
511K--9,4.b,2,57.0517,-0.3883,1976,9,18,8,46,1
512K--13,4.a,3,57.5817,1.1533,1976,10,17,5,30,0
512K--23,4.a,3,58.51,3.765,1976,10,17,23,12,0
513K--3,4.b,2,56.2667,-1.8467,1976,11,25,4,58,1
513K--25,4.b,2,57.3383,4.545,1976,11,24,12,44,0
91GA-3,4.a,3,59.7283,-2.6467,1969,10,18,9,29,1
100HE-13,4.b,2,53.7733,3.8117,1994,3,23,9,14,1
100LE-9,4.b,2,55.125,1.1467,1989,1,11,23,43,6.5
100LE-19,4.b,2,55.2483,4.0517,1989,1,12,6,47,6.5
100LE-29,4.b,2,55.3717,6.965,1989,1,12,13,51,2
100LG-5,4.b,2,55.7933,6.9883,1991,1,18,18,55,1
100M--3,4.b,2,57.3217,-1.2583,1987,1,7,23,57,0
100M--23,4.a,3,58.5817,4.5467,1987,1,8,16,8,0
101HE-7,4.b,2,53.6717,2.1417,1994,4,10,10,9,2
101LE-19,4.b,2,55.23,4.075,1989,2,16,22,58,6.5
101LE-25,4.b,2,55.2983,5.8217,1989,2,17,2,28,6.5
101LG-5,4.b,2,54.8933,6.0833,1991,2,16,10,37,1
101LG-13,4.b,2,56.0567,7.2267,1991,2,16,15,59,0
101M--3,4.b,2,57.3283,-1.2583,1987,2,4,21,9,0
101M--17,4.a,3,58.315,2.705,1987,2,5,7,34,0
102HE-21,4.b,2,53.9117,6.035,1994,5,10,18,42,2
102LE-7,4.b,2,55.1,0.5883,1989,3,16,0,51,6.5
102LE-15,4.b,2,55.2,2.91,1989,3,16,5,18,6.5
102LG-7,4.b,2,53.6933,5.0133,1991,3,15,12,5,1
102LG-13,4.b,2,54.5683,5.835,1991,3,15,16,7,0
102LG-19,4.b,2,55.4433,6.675,1991,3,15,20,9,0
102LG-27,4.b,2,56.6117,7.825,1991,3,16,1,32,0
102M--11,4.b,2,56.36,1.0483,1987,3,6,11,26,1
102M--27,4.a,3,57.5067,4.05,1987,3,7,1,6,6.5
103LE-1,4.b,2,55.0267,-1.16,1989,4,12,19,28,0
103LE-17,4.b,2,55.22,3.4817,1989,4,13,5,20,2
103LE-27,4.b,2,55.3417,6.3933,1989,4,13,11,28,2
103LG-7,4.b,2,53.85,5.0733,1991,4,12,15,6,2
103LG-17,4.b,2,55.2967,6.4967,1991,4,12,21,4,2
103LG-27,4.b,2,56.7433,7.9733,1991,4,13,3,1,2
103M--7,4.a,3,57.5717,-0.1133,1987,4,9,7,40,0
103M--23,4.a,3,58.575,4.55,1987,4,9,21,46,0
104GA-3,4.a,3,59.69,-2.4533,1970,12,4,13,59,0
104LE-11,4.b,2,55.1383,1.7333,1989,5,11,1,8,6.5
104LE-27,4.b,2,55.3167,6.3883,1989,5,11,11,14,6.5
104LG-1,4.c,1,51.8417,3.5333,1991,5,24,22,59,2
104LG-35,4.b,2,56.84,8.0367,1991,5,25,20,20,1
104M--25,4.a,3,58.89,5.03,1987,5,7,16,56,2
105GA-5,4.a,3,59.655,-3.175,1971,1,31,7,50,0
105LD-1,4.b,2,57.1633,8.365,1991,6,21,14,17,1
105LE-1,4.b,2,55.0267,0.0467,1989,6,7,18,14,1
105LE-15,4.b,2,55.2267,4.1033,1989,6,8,4,47,1
105LG-1,4.c,1,51.8867,3.5167,1991,6,20,13,17,2
105LG-23,4.b,2,55.1233,6.295,1991,6,21,4,44,1
105LG-31,4.b,2,56.28,7.4683,1991,6,21,10,10,1
105M--9,4.a,3,57.7217,0.4883,1987,6,11,22,21,0
106LE-3,4.b,2,55.0483,-0.5767,1989,7,5,19,13,1
106LE-17,4.b,2,55.215,3.4867,1989,7,6,3,10,1
106LE-29,4.b,2,55.3567,6.9817,1989,7,6,9,58,6.5
106M--7,4.a,3,57.6233,-0.1483,1987,7,9,7,46,1
107LE-9,4.b,2,55.1283,1.1383,1989,8,16,20,27,2
107LE-15,4.b,2,55.2033,2.88,1989,8,16,23,56,2
107LE-21,4.b,2,55.28,4.625,1989,8,17,3,26,2
107LE-31,4.b,2,55.4067,7.54,1989,8,17,9,15,6.5
107M--1,4.b,2,57.2183,-1.7633,1987,8,19,14,45,1
107M--21,4.a,3,58.6283,3.915,1987,8,20,4,12,0
108LE-11,4.b,2,55.1483,1.7167,1989,9,13,20,56,1
108M--9,4.a,3,57.75,0.41,1987,9,10,0,1,6.5
108M--25,4.a,3,58.875,5.005,1987,9,10,10,56,0
109LE-1,4.b,2,55.0267,-1.1033,1989,10,18,17,25,2
109LE-17,4.b,2,55.225,3.5383,1989,10,19,2,42,2
109M--7,4.a,3,57.5367,-0.0983,1987,10,8,2,24,2
10HE-9,4.b,2,53.715,2.7033,1985,5,6,0,44,1
10HE-15,4.b,2,53.83,4.38,1985,5,5,20,32,1
10HE-27,4.b,2,54.025,7.7517,1985,5,5,12,11,1
10LE-9,4.b,2,55.1267,1.2,1980,4,12,20,53,0
10LE-25,4.b,2,55.33,5.8517,1980,4,13,5,21,0
10LE-31,4.b,2,55.405,7.6017,1980,4,13,8,32,0
10LG-9,4.c,1,53.1783,3.1333,1981,2,6,23,13,0
10LG-15,4.b,2,53.9683,4.1617,1981,2,6,19,13,0
110LE-3,4.b,2,55.0517,-0.5867,1989,11,15,17,53,1
110LE-23,4.b,2,55.2933,5.2217,1989,11,16,5,37,2
111LE-1,4.b,2,55.0267,-1.18,1989,12,6,21,53,2
111LE-11,4.b,2,55.1483,1.7183,1989,12,7,4,6,2
111LE-31,4.b,2,55.395,7.5417,1989,12,7,16,28,1
111LG-13,4.b,2,54.0317,5.2517,1992,5,9,2,23,2
112LE-9,4.b,2,55.125,1.14,1990,2,1,0,5,2
112LE-31,4.b,2,55.3933,7.5433,1990,2,1,15,18,1
112M--9,4.a,3,57.77,0.45,1988,1,22,4,39,0
113LE-9,4.b,2,55.12,1.1267,1990,2,16,2,16,2
113LE-23,4.b,2,55.285,5.1967,1990,2,16,10,15,2
113LG-17,4.b,2,56.3667,7.355,1992,9,19,14,15,2
114LE-1,4.b,2,55.025,-1.1733,1990,3,14,16,56,0
114LE-13,4.b,2,55.1633,2.305,1990,3,14,23,54,2
114LG-13,4.b,2,54.0333,5.245,1992,10,17,4,40,2
114LG-35,4.b,2,57.2183,8.41,1992,10,17,23,0,2
114M--15,4.a,3,58.2,2.19,1988,3,25,3,30,2
115HE-7,4.b,2,53.6783,2.12,1995,4,26,9,37,6.5
115LE-1,4.b,2,55.025,-1.1967,1990,4,11,16,54,0
115LE-9,4.b,2,55.1217,1.1217,1990,4,11,21,43,1
115LE-25,4.b,2,55.315,5.7733,1990,4,12,7,17,2
115LG-13,4.b,2,54.035,5.2617,1992,11,14,9,39,2
116LE-9,4.b,2,55.1233,1.1417,1990,5,9,20,0,0
116LE-19,4.b,2,55.2433,4.0483,1990,5,10,1,41,0
116LE-29,4.b,2,55.365,6.9617,1990,5,10,7,23,2
116LG-15,4.b,2,54.3133,5.51,1992,12,12,5,51,1
116LG-25,4.b,2,55.7683,6.9267,1992,12,12,14,33,2
116LG-33,4.b,2,56.9333,8.0967,1992,12,12,21,30,2
116M--11,4.a,3,57.8467,1.0583,1988,5,12,1,8,2
117LE-7,4.b,2,55.1017,0.5517,1990,6,13,22,41,1
117LE-15,4.b,2,55.2017,2.8733,1990,6,14,3,20,1
117LE-29,4.b,2,55.3783,6.95,1990,6,14,11,29,6.5
117M--5,4.b,2,57.33,-0.6117,1988,6,8,18,44,0
117M--17,4.a,3,57.7833,3.0133,1988,6,9,4,37,1
118GA-1,4.a,3,59.6483,-2.6617,1971,12,1,7,44,0
118LG-13,4.b,2,53.9683,4.6883,1993,1,23,7,11,0
118LG-25,4.b,2,55.65,6.56,1993,1,23,15,2,1
118M--1,4.b,2,57.1867,-1.7767,1988,7,6,21,41,2
118M--19,4.a,3,58.4883,3.2917,1988,7,7,9,59,2
119HE-5,4.b,2,53.6467,1.5617,1995,8,6,16,44,2
119LE-17,4.b,2,55.25,3.575,1990,8,22,21,21,2
119LE-25,4.b,2,55.345,5.905,1990,8,23,4,34,2
119LG-1,4.c,1,52.2067,4.0133,1993,2,26,19,44,1
119LG-23,4.b,2,55.5117,6.6267,1993,2,27,12,30,0
119M--1,4.b,2,57.2067,-1.81,1988,8,3,13,33,1
119M--9,4.a,3,57.7633,0.44,1988,8,3,20,45,2
119M--15,4.a,3,58.1817,2.15,1988,8,4,2,8,1
119M--25,4.a,3,58.8783,5.045,1988,8,4,11,7,1
11HE-5,4.b,2,53.65,1.5583,1985,6,12,14,16,1
11HE-11,4.b,2,53.755,3.235,1985,6,12,9,34,1
11HE-27,4.b,2,54.0167,7.7283,1985,6,11,21,4,2
11LE-17,4.b,2,55.2383,3.68,1980,5,11,1,53,0
11LG-23,4.b,2,55.0567,5.4867,1981,3,1,13,38,0
120LG-15,4.b,2,54.2767,5.5567,1993,3,13,4,58,1
120LG-29,4.b,2,56.3283,7.505,1993,3,13,16,15,0
120M--5,4.b,2,57.4733,-0.6017,1988,9,7,16,45,6.5
120M--15,4.a,3,58.1183,2.275,1988,9,7,23,27,2
121HE-15,4.b,2,53.82,4.3433,1995,10,14,15,41,0
121LE-3,4.b,2,55.05,-0.605,1990,10,10,20,26,0
121LE-17,4.b,2,55.2183,3.4567,1990,10,11,5,56,2
121LG-7,4.c,1,53.1067,4.5033,1993,4,23,22,44,2
121M--7,4.a,3,57.6183,-0.1317,1988,10,28,1,21,0
121M--15,4.a,3,58.1717,2.1467,1988,10,28,7,25,0
122LE-15,4.b,2,55.2,2.8767,1990,11,8,4,8,2
122LG-13,4.b,2,54.1167,5.32,1993,5,22,3,13,2
122M--1,4.b,2,57.2133,-1.7417,1988,11,9,18,53,1
122M--7,4.a,3,57.5933,-0.0283,1988,11,9,23,35,0
122M--21,4.a,3,58.4817,4.04,1988,11,10,10,30,1
123HE-7,4.b,2,53.685,2.1367,1995,12,17,0,1,1
123LE-7,4.b,2,55.095,0.5633,1990,12,5,21,49,1
123LE-17,4.b,2,55.2083,3.4683,1990,12,6,3,26,1
123M--9,4.a,3,57.725,0.4483,1988,12,9,0,44,0
123M--19,4.a,3,58.3833,3.3367,1988,12,9,8,59,1
124HE-9,4.b,2,53.89,2.6333,1996,2,29,18,0,0
124LE-9,4.b,2,55.1267,1.135,1991,1,16,20,54,0
124LE-15,4.b,2,55.2033,2.8767,1991,1,17,0,26,1
124LE-29,4.b,2,55.38,6.9533,1991,1,17,8,39,1
124LG-3,4.c,1,52.4467,2.15,1993,7,24,17,35,2
124LG-27,4.b,2,55.6317,6.2633,1993,7,25,10,57,2
124M--3,4.b,2,57.345,-1.2567,1989,1,19,16,50,0
124M--11,4.a,3,57.9083,0.9967,1989,1,19,22,34,0
124M--21,4.a,3,58.6117,3.8633,1989,1,20,5,43,0
125LE-7,4.b,2,55.095,0.54,1991,2,13,19,51,0
125LE-17,4.b,2,55.2117,3.445,1991,2,14,1,34,1
125LE-27,4.b,2,55.3267,6.3567,1991,2,14,7,15,0
125LG-31,4.b,2,56.6533,7.8083,1993,8,21,15,16,2
125M--11,4.a,3,57.85,1.0667,1989,2,9,4,47,0
125M--25,4.a,3,58.76,5.1483,1989,2,9,16,33,0
126HE-17,4.b,2,54.1033,5.2133,1996,4,6,17,33,1
126LE-11,4.b,2,55.1483,1.7683,1991,3,7,2,4,1
126LE-17,4.b,2,55.2217,3.5117,1991,3,7,5,50,0
126LE-23,4.b,2,55.295,5.2583,1991,3,7,9,36,1
127GA-7,4.a,3,59.9667,-3.8617,1972,7,14,15,55,2
127LE-7,4.b,2,55.09,0.6083,1991,4,17,22,34,2
127LE-13,4.b,2,55.17,2.3483,1991,4,18,2,21,6.5
127LE-21,4.b,2,55.2767,4.6733,1991,4,18,7,24,1
127LE-27,4.b,2,55.3567,6.4217,1991,4,18,11,11,2
127LG-13,4.b,2,54.0767,5.275,1993,10,16,4,29,2
128LE-9,4.b,2,55.1183,1.1483,1991,5,15,20,54,2
128LE-25,4.b,2,55.3017,5.8,1991,5,16,6,15,2
128LG-19,4.b,2,54.985,6.1533,1993,12,11,11,9,2
129HE-9,4.b,2,53.895,2.72,1996,8,8,11,59,6.5
129LE-1,4.b,2,55.025,-1.1733,1991,6,5,20,37,1
129LE-15,4.b,2,55.185,2.8867,1991,6,6,4,51,1
129LE-27,4.b,2,55.3233,6.38,1991,6,6,11,53,1
129LG-1,4.c,1,52.155,4.0183,1994,2,11,19,10,0
129LG-27,4.b,2,56.0417,7.1717,1994,2,12,15,46,0
129M--9,4.a,3,57.77,0.46,1989,6,7,21,38,0
129M--15,4.a,3,58.1933,2.165,1989,6,8,1,57,0
12HE-11,4.b,2,53.7483,3.2233,1985,7,18,10,12,2
12HE-19,4.b,2,53.895,5.4633,1985,7,18,4,6,2
12HE-27,4.b,2,54.01,7.715,1985,7,17,22,1,2
12LG-3,4.c,1,52.3917,2.16,1981,4,27,0,17,1
12LG-11,4.c,1,53.4067,3.59,1981,4,26,18,45,2
12LG-27,4.b,2,55.555,6.3033,1981,4,26,7,25,1
130GA-5,4.a,3,59.835,-3.0367,1972,10,1,7,44,1
130HE-3,4.b,2,53.6667,0.99,1996,9,7,22,48,1
130HE-27,4.b,2,54.0333,7.72,1996,9,7,7,45,6.5
130LG-1,4.c,1,52.3733,3.6683,1994,2,26,12,26,2
130M--13,4.a,3,58.0333,1.5633,1989,7,20,1,22,1
131LG-25,4.b,2,55.81,6.945,1994,3,12,13,22,1
131LR-27,4.c,1,52.4233,3.35,1969,10,20,23,37,1
131M--1,4.b,2,57.185,-1.795,1989,8,9,17,16,2
132LG-19,4.b,2,54.7517,5.93,1994,4,9,21,15,1
132LR-21,4.c,1,53.1067,2.385,1969,11,22,3,38,2
132M--11,4.a,3,57.9217,1.0617,1989,9,7,3,36,1
132M--19,4.a,3,58.48,3.355,1989,9,7,9,10,0
133HE-3,4.b,2,53.665,0.9833,1996,12,22,6,14,2
133LR-3,4.c,1,52.4583,2.8917,1969,12,13,22,43,1
133M--1,4.b,2,57.205,-1.8217,1989,10,11,16,26,1
133M--25,4.a,3,58.9183,5,1989,10,12,8,57,0
134HE-7,4.b,2,53.8117,2.1183,1997,1,10,10,38,1
134LG-27,4.b,2,55.9267,7.1767,1994,5,8,0,14,1
134LR-7,4.b,2,54.935,-0.1633,1970,1,22,4,16,0
134M--3,4.b,2,57.3283,-1.2533,1989,11,15,20,48,1
134M--13,4.a,3,57.9767,1.61,1989,11,16,3,57,1
134M--21,4.a,3,58.4967,3.9383,1989,11,16,9,40,0
135HE-17,4.b,2,54.0267,4.95,1997,2,14,1,4,0
135LG-15,4.b,2,53.89,6.3617,1994,6,16,1,35,6.5
135LG-29,4.b,2,55.985,7.5533,1994,6,16,16,33,2
135M--1,4.b,2,57.2533,-1.6567,1989,12,13,20,29,2
135M--15,4.a,3,58.2467,2.2933,1989,12,14,5,38,1
135M--21,4.a,3,58.6717,4.02,1989,12,14,9,33,1
136HE-5,4.b,2,53.7467,1.625,1997,3,13,16,29,2
136LG-7,4.c,1,53.1167,4.44,1994,9,30,22,50,2
136LG-31,4.b,2,56.795,7.0867,1994,10,1,16,22,2
136M--13,4.a,3,57.98,1.61,1990,1,11,0,36,0
137HE-17,4.b,2,54.0283,4.895,1997,4,12,20,46,2
137LG-19,4.b,2,54.2433,5.025,1995,1,29,2,58,1
137LR-27,4.c,1,52.2583,3.6167,1970,4,10,22,14,6.5
137M--9,4.a,3,57.765,0.4667,1990,2,9,0,30,0
137M--19,4.a,3,58.4667,3.325,1990,2,9,7,18,1
138HE-23,4.b,2,54.0083,6.7117,1997,5,10,9,26,6.5
138LG-9,4.c,1,53.1117,3.1067,1995,3,21,18,7,1
138LG-39,4.b,2,57.0667,8.365,1995,3,22,13,6,1
138LR-1,4.c,1,52.1267,3.8383,1970,4,20,20,19,0
139HE-7,4.b,2,53.815,2.1567,1997,6,5,17,14,1
139LG-1,4.c,1,52.1317,1.7817,1995,5,27,18,0,6.5
139LG-23,4.b,2,54.9833,5.2833,1995,5,28,8,19,2
139LG-39,4.b,2,57.0633,8.2633,1995,5,28,19,14,2
139LR-11,4.b,2,54.37,0.5083,1970,5,5,11,32,1
139M--3,4.b,2,57.355,-1.285,1990,5,10,16,46,2
139M--19,4.a,3,58.555,3.195,1990,5,11,5,34,1
13HE-7,4.b,2,53.6883,2.1617,1985,8,22,11,41,1
13HE-13,4.b,2,53.795,3.84,1985,8,22,7,7,1
13HE-25,4.b,2,54.0083,7.2067,1985,8,21,22,1,2
13LG-7,4.c,1,52.94,2.7933,1981,5,15,0,44,2
13LG-15,4.b,2,53.995,4.1583,1981,5,15,5,46,1
13LG-33,4.b,2,56.37,7.3633,1981,5,15,17,3,0
140GA-3,4.a,3,59.8767,-2.6333,1973,10,12,10,52,1
140LG-11,4.c,1,53.4567,4.715,1995,6,27,15,15,2
140LR-15,4.b,2,53.8267,1.2683,1970,5,16,7,54,1
141LE-3,4.b,2,55.05,-0.6067,1992,6,3,21,26,2
141LR-9,4.b,2,54.63,0.095,1970,6,27,16,13,1
141LR-27,4.c,1,52.4,3.4633,1970,6,27,2,16,6.5
141M--5,4.b,2,57.4633,-0.6467,1990,6,20,18,36,2
141M--13,4.a,3,57.9867,1.6467,1990,6,20,23,8,2
141M--23,4.a,3,58.6417,4.5583,1990,6,21,4,47,2
142HE-5,4.b,2,53.735,1.5333,1997,9,7,4,36,2
142LE-11,4.b,2,55.285,4.9583,1992,7,6,12,49,1
142LG-17,4.b,2,55.0133,4.9383,1995,8,6,15,10,1
142LR-3,4.b,2,55.345,-0.98,1970,7,7,16,21,1
143GA-19,4.a,3,59.6983,-2.7783,1973,12,7,22,40,0
143HE-9,4.b,2,53.88,2.625,1997,10,7,8,26,1
143LE-9,4.b,2,55.1367,1.1867,1992,8,6,3,0,2
143LG-15,4.b,2,54.1933,5.375,1995,9,12,15,46,1
143M--13,4.a,3,58.0433,1.57,1990,8,9,2,23,1
144GA-19,4.a,3,59.4833,-2.9,1974,2,1,18,44,0
144HE-9,4.b,2,53.5467,2.6333,1997,11,9,8,28,2
144LG-33,4.b,2,56.69,8.0183,1995,10,25,5,42,6.5
144LR-27,4.c,1,52.3383,3.525,1970,9,20,4,38,1
144M--1,4.b,2,57.2167,-1.7767,1990,9,13,19,21,1
144M--13,4.a,3,57.99,1.66,1990,9,14,2,53,1
144SA-1,7.d,4,50.6367,0.2917,1969,10,9,7,15,2
145GA-11,4.a,3,59.3733,-0.46,1974,3,3,1,51,0
145HE-3,4.b,2,53.665,0.9767,1997,12,7,14,11,0
145HE-27,4.b,2,54.0317,7.705,1997,12,6,21,5,1
145LE-17,4.b,2,55.22,3.455,1992,9,17,8,50,2
145LE-31,4.b,2,55.39,7.5333,1992,9,17,17,30,6.5
145LG-5,4.c,1,52.8567,4.2167,1995,11,21,12,53,2
145M--17,4.a,3,58.3383,2.7617,1990,10,11,5,7,2
145SA-1,7.d,4,50.5233,0.055,1969,11,20,11,55,1
146HE-5,4.b,2,53.735,1.5383,1998,1,12,2,46,1
146LG-35,4.b,2,57.1167,8.4617,1995,12,20,6,43,6.5
146LR-23,4.c,1,52.85,2.745,1970,12,9,2,18,1
146M--1,4.b,2,57.2067,-1.8133,1990,11,7,19,11,0
146M--9,4.a,3,57.78,0.4233,1990,11,8,0,24,0
146M--21,4.a,3,58.64,3.845,1990,11,8,8,12,0
147GA-5,4.a,3,59.1817,0.315,1974,4,12,12,15,2
147HE-13,4.b,2,53.995,3.755,1998,2,8,1,17,2
147LE-11,4.b,2,55.15,1.745,1992,10,19,15,52,2
147LE-27,4.b,2,55.345,6.4,1992,10,20,1,32,2
148GA-7,4.a,3,58.9583,1.0217,1974,5,9,22,45,0
148GA-21,4.a,3,59.6267,-3.3417,1974,5,10,8,37,6.5
148LG-3,4.c,1,52.4883,3.9233,1996,2,20,18,55,2
148LG-23,4.b,2,55.6933,4.8333,1996,2,21,11,43,6.5
148LR-3,4.b,2,55.71,-1.6267,1971,3,13,16,32,0
148M--9,4.a,3,57.705,0.4517,1991,1,17,2,49,0
148M--17,4.a,3,58.2117,2.7733,1991,1,17,10,1,0
149GA-7,4.a,3,59.1383,1.1233,1974,6,6,15,31,0
149HE-25,4.b,2,54.0033,7.145,1998,4,9,4,18,6.5
149LE-3,4.b,2,55.145,1.6767,1992,11,16,17,17,2
149LG-29,4.b,2,56.1217,7.3933,1996,3,24,2,40,6.5
149M--1,4.b,2,57.2183,-1.7933,1991,2,6,20,46,1
149M--7,4.a,3,57.605,-0.085,1991,2,7,1,18,0
149M--17,4.a,3,58.2517,2.8033,1991,2,7,8,52,2
14HE-11,4.b,2,53.7567,3.3167,1985,9,19,10,21,1
14HE-19,4.b,2,53.9,5.5583,1985,9,19,4,5,1
14HE-27,4.b,2,54.0167,7.8117,1985,9,18,21,48,1
14LG-11,4.c,1,53.4633,3.4617,1981,6,28,0,54,2
14LG-25,4.b,2,55.305,5.915,1981,6,28,10,32,2
14LG-31,4.b,2,56.095,7.0017,1981,6,28,14,39,6.5
150HE-9,4.b,2,54.02,5.615,1998,5,14,14,52,2
150LE-1,4.b,2,54.9583,-1.1167,1992,12,3,12,15,0
150LE-11,4.b,2,54.4217,1.6083,1992,12,3,18,40,2
150LE-21,4.b,2,54.7217,4.37,1992,12,4,0,56,2
150LG-21,4.b,2,55.12,6.355,1996,4,13,20,38,2
150M--5,4.b,2,57.4583,-0.6917,1991,4,11,2,25,6.5
150M--13,4.a,3,57.98,1.6017,1991,4,11,7,24,6.5
150M--21,4.a,3,58.5017,3.9283,1991,4,11,12,22,6.5
