SampleId,Area_Name,Area_Code,Latitude,Longitude,Year,Month,Day,Hour,Minute,    1,    4,    5,    6,    7,    8,    9,   10,   11,   30,   31,   34,   35,   36,   39,  134,  135,  148,  197,  270,  303,  304,  307,  309,  312,  313,  314,  316,  318,  321,  324,  326,  329,  347,  351,  352,  353,  357,  431,  634,  805,  807,  813,  946,  951,  974, 1543, 1586, 1588, 1589, 1608, 1609, 1628, 1629, 1644, 1648, 1654, 1688,10031,10587,10590,10673,10687,10740,10742,10749
110Q--11,4.a,3,61.3617,-3.1117,1964,9,20,14,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,0,0,0,0,0,0,0,0,0,NaN,0,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0,NaN,NaN,0,NaN
110Q--35,4.a,3,59.205,3.5833,1964,9,19,22,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,0,0,0,0,0,0,0,0,0,NaN,0,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0,NaN,NaN,0,NaN
111L--1,4.b,2,56.0367,-2.3933,1965,6,11,19,30,50,0,850,0,0,0,0,150,0,0,100,0,50,850,0,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,NaN
111L--25,4.b,2,54.65,4.1917,1965,6,12,16,26,0,300,0,50,0,0,0,300,0,0,850,0,0,8000,0,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,300,0,NaN,NaN,100,NaN
111Q--9,4.a,3,61.425,-3.7883,1964,10,18,13,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,0,0,0,0,0,0,0,0,0,NaN,0,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0,NaN,NaN,0,NaN
111Q--29,4.a,3,59.775,2,1964,10,18,0,43,1e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,0,0,0,0,0,0,0,0,0,NaN,0,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0,NaN,NaN,0,NaN
111TB-23,4.a,3,60.795,2.875,1958,6,21,4,47,300,0,0,0,0,0,0,50,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,0,0,0,0,0,0,NaN,0,NaN,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0,NaN,NaN,100,NaN
111TB-29,4.a,3,61.7933,2.8017,1958,6,21,11,54,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,0,0,0,0,0,0,NaN,0,NaN,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,50,NaN,NaN,0,NaN
112L--7,4.b,2,55.69,-0.75,1965,7,10,0,9,100,0,1750,0,0,0,0,300,0,0,300,0,0,300,0,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,50,NaN,NaN,300,NaN
112L--29,4.b,2,54.4133,5.2383,1965,7,10,19,19,50,150,150,50,0,0,0,300,0,0,150,50,0,300,0,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,300,NaN
